epoch,train_loss,train_top1,eval_loss,eval_top1,eval_top5,eval_fold
0,1.3397435408372145,0.3858173076923077,1.413869091130178,23.39449562282737,100.0,0
1,1.2686174832857573,0.43990384615384615,1.4124647586717518,23.39449562282737,100.0,0
2,1.166740160721999,0.546875,1.4105056393037148,23.39449562282737,100.0,0
3,1.0917718685590303,0.5949519230769231,1.4082819179657402,23.39449562282737,100.0,0
4,1.0862519420110262,0.5925480769230769,1.4059276919846142,23.853211219157647,100.0,0
5,1.0894177051690908,0.5997596153846154,1.403541896321358,24.311926815487922,100.0,0
6,1.0685755106119008,0.6021634615384616,1.4012444653642286,24.770642411818198,100.0,0
7,1.0710046291351318,0.5877403846153846,1.3988010817711507,25.229358008148473,100.0,0
8,1.0795671206254225,0.5745192307692307,1.3964567140701714,25.68807360447875,100.0,0
9,1.0698152413735023,0.6165865384615384,1.3940447043935094,25.68807360447875,100.0,0
