epoch,train_loss,train_top1,eval_loss,eval_top1,eval_top5
0,1.3325876355171205,38.75,1.4027012896864381,27.39726033929276,100.0
1,1.2900345206260682,42.5,1.401779872097381,27.39726033929276,100.0
2,1.2007729768753053,52.96875,1.4005423615512238,27.39726033929276,100.0
3,1.120345652103424,60.15625,1.3991873400396408,27.853881343858973,100.0
4,1.109008824825287,60.625,1.3977142387329171,27.39726033929276,100.0
5,1.116508388519287,62.65625,1.3962029202343667,27.39726033929276,100.0
6,1.0849652647972108,63.75,1.3947789848667302,26.94063933472655,100.0
7,1.0740022897720336,64.84375,1.393321104245643,26.94063933472655,100.0
8,1.1155106663703918,61.09375,1.3918167929671126,27.39726024348986,100.0
9,1.1145438075065612,63.75,1.39035708065991,27.853881269829458,100.0
